"Origin_airport","Destination_airport","Origin_city","Destination_city","Passengers","Seats","Flights","Distance","Fly_date","Origin_population","Destination_population","Org_airport_lat","Org_airport_long","Dest_airport_lat","Dest_airport_long"
"CWA","EKO","Wausau, WI","Elko, NV",118,124,1,1350,2001-08-01,126127,46622,44.7775993347,-89.6668014526,40.8249015808105,-115.791999816895
"CWA","EKO","Wausau, WI","Elko, NV",119,122,1,1350,2001-11-01,126127,46622,44.7775993347,-89.6668014526,40.8249015808105,-115.791999816895
"PUB","EKO","Pueblo, CO","Elko, NV",96,124,1,627,2001-08-01,144130,46622,38.2891006469727,-104.497001647949,40.8249015808105,-115.791999816895
"PUB","EKO","Pueblo, CO","Elko, NV",105,122,1,627,2001-12-01,144130,46622,38.2891006469727,-104.497001647949,40.8249015808105,-115.791999816895
"TUS","EKO","Tucson, AZ","Elko, NV",95,124,1,658,2001-04-01,865694,46622,32.1161003112793,-110.94100189209,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",115,124,1,1075,2001-03-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",64,122,1,1075,2001-11-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"CWA","EKO","Wausau, WI","Elko, NV",121,122,1,1350,2001-01-01,126127,46622,44.7775993347,-89.6668014526,40.8249015808105,-115.791999816895
"PIA","EKO","Peoria, IL","Elko, NV",122,122,1,1365,2001-12-01,365146,46622,40.6641998291,-89.6932983398,40.8249015808105,-115.791999816895
"TUS","EKO","Tucson, AZ","Elko, NV",115,124,1,658,2001-02-01,865694,46622,32.1161003112793,-110.94100189209,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",121,124,1,1075,2001-08-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"PUB","EKO","Pueblo, CO","Elko, NV",104,170,1,627,2001-07-01,144130,46622,38.2891006469727,-104.497001647949,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",70,124,1,1075,2001-07-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"FOE","EKO","Topeka, KS","Elko, NV",89,122,1,1075,2001-01-01,224906,46622,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",63,124,1,1170,2001-10-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",99,124,1,1170,2001-11-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",122,122,1,1170,2001-08-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DLH","EKO","Duluth, MN","Elko, NV",119,122,1,1245,2001-10-01,276392,46622,46.8420982361,-92.1936035156,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",116,124,1,1170,2001-04-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",120,124,1,1170,2001-06-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",114,122,1,1170,2001-12-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",120,124,1,1304,2001-05-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",58,122,1,1304,2001-10-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",111,122,1,1304,2001-02-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",117,124,1,1304,2001-08-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",108,122,1,1304,2001-12-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",116,170,1,1304,2001-07-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"LRD","EKO","Laredo, TX","Elko, NV",116,122,1,1304,2001-07-01,199914,46622,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",99,122,1,1170,2001-01-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",119,124,1,1170,2001-09-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",115,122,1,1170,2001-05-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"FAT","EKO","Fresno, CA","Elko, NV",26,122,1,350,2001-10-01,812426,46622,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
"FAT","EKO","Fresno, CA","Elko, NV",82,122,1,350,2001-04-01,812426,46622,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
"EUG","EKO","Eugene, OR","Elko, NV",84,122,1,442,2001-11-01,324829,46622,44.1245994567871,-123.21199798584,40.8249015808105,-115.791999816895
"EUG","EKO","Eugene, OR","Elko, NV",113,124,1,442,2001-07-01,324829,46622,44.1245994567871,-123.21199798584,40.8249015808105,-115.791999816895
"CPR","EKO","Casper, WY","Elko, NV",117,124,1,502,2001-08-01,66873,46622,42.90800095,-106.4639969,40.8249015808105,-115.791999816895
"EUG","EKO","Eugene, OR","Elko, NV",106,124,1,442,2001-10-01,324829,46622,44.1245994567871,-123.21199798584,40.8249015808105,-115.791999816895
"EUG","EKO","Eugene, OR","Elko, NV",118,124,1,442,2001-08-01,324829,46622,44.1245994567871,-123.21199798584,40.8249015808105,-115.791999816895
"CPR","EKO","Casper, WY","Elko, NV",115,124,1,502,2001-09-01,66873,46622,42.90800095,-106.4639969,40.8249015808105,-115.791999816895
"FAT","EKO","Fresno, CA","Elko, NV",114,122,1,350,2001-06-01,812426,46622,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
"FAT","EKO","Fresno, CA","Elko, NV",91,122,1,350,2001-02-01,812426,46622,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
"CPR","EKO","Casper, WY","Elko, NV",119,124,1,502,2001-02-01,66873,46622,42.90800095,-106.4639969,40.8249015808105,-115.791999816895
"FAT","EKO","Fresno, CA","Elko, NV",99,124,1,350,2001-07-01,812426,46622,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
"CPR","EKO","Casper, WY","Elko, NV",73,122,1,502,2001-12-01,66873,46622,42.90800095,-106.4639969,40.8249015808105,-115.791999816895
"DAY","EKO","Dayton, OH","Elko, NV",77,122,1,1658,2001-11-01,846089,46622,39.902400970459,-84.2193984985352,40.8249015808105,-115.791999816895
"DFW","EKO","Dallas, TX","Elko, NV",113,124,1,1170,2001-07-01,10709246,46622,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
"DAY","EKO","Dayton, OH","Elko, NV",84,122,1,1658,2001-09-01,846089,46622,39.902400970459,-84.2193984985352,40.8249015808105,-115.791999816895
"BTM","EKO","Butte, MT","Elko, NV",107,124,1,391,2001-08-01,33717,46622,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",121,124,1,1247,2001-08-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",114,122,1,1247,2001-03-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",166,248,2,1037,2001-12-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",81,122,1,1212,2001-10-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"MOT","EKO","Minot, ND","Elko, NV",116,122,1,879,2001-01-01,66088,46622,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
"MOT","EKO","Minot, ND","Elko, NV",111,124,1,879,2001-04-01,66088,46622,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",238,248,2,1037,2001-09-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",461,496,4,1037,2001-08-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",101,124,1,1212,2001-04-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",316,372,3,1037,2001-11-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",226,248,2,1037,2001-03-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"CAK","EKO","Akron, OH","Elko, NV",121,122,1,1788,2001-03-01,698288,46622,40.9160995483398,-81.4421997070312,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",115,122,1,1212,2001-12-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"BTM","EKO","Butte, MT","Elko, NV",84,122,1,391,2001-05-01,33717,46622,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",111,122,1,1122,2001-05-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",111,124,1,1122,2001-08-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",92,122,1,1212,2001-11-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"MOT","EKO","Minot, ND","Elko, NV",66,122,1,879,2001-07-01,66088,46622,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",109,122,1,1212,2001-01-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",103,124,1,1247,2001-01-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"FAR","EKO","Fargo, ND","Elko, NV",121,122,1,1033,2001-09-01,176297,46622,46.9207000732422,-96.815803527832,40.8249015808105,-115.791999816895
"MOT","EKO","Minot, ND","Elko, NV",101,122,1,879,2001-09-01,66088,46622,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
"GYY","EKO","Gary, IN","Elko, NV",68,124,1,1473,2001-12-01,9192501,46622,41.6162986755371,-87.4128036499023,40.8249015808105,-115.791999816895
"MOT","EKO","Minot, ND","Elko, NV",80,122,1,879,2001-08-01,66088,46622,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",110,122,1,1247,2001-05-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",115,124,1,1122,2001-11-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"BTM","EKO","Butte, MT","Elko, NV",120,124,1,391,2001-02-01,33717,46622,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
"BTM","EKO","Butte, MT","Elko, NV",103,122,1,391,2001-06-01,33717,46622,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",108,122,1,1247,2001-12-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",68,124,1,1122,2001-04-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"MOT","EKO","Minot, ND","Elko, NV",122,124,1,879,2001-10-01,66088,46622,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
"FAR","EKO","Fargo, ND","Elko, NV",122,124,1,1033,2001-10-01,176297,46622,46.9207000732422,-96.815803527832,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",108,122,1,1122,2001-09-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",114,122,1,1122,2001-02-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"FAR","EKO","Fargo, ND","Elko, NV",120,122,1,1033,2001-08-01,176297,46622,46.9207000732422,-96.815803527832,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",111,122,1,1247,2001-10-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",352,370,3,1037,2001-05-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"GYY","EKO","Gary, IN","Elko, NV",109,122,1,1473,2001-07-01,9192501,46622,41.6162986755371,-87.4128036499023,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",70,124,1,1122,2001-01-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",116,124,1,1037,2001-04-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",122,122,1,1037,2001-02-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",114,124,1,1247,2001-07-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",120,124,1,1212,2001-08-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"ACT","EKO","Waco, TX","Elko, NV",108,124,1,1212,2001-03-01,215561,46622,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",398,494,4,1037,2001-10-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",201,246,2,1037,2001-07-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"AUS","EKO","Austin, TX","Elko, NV",93,122,1,1247,2001-04-01,1324426,46622,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
"TUL","EKO","Tulsa, OK","Elko, NV",117,124,1,1122,2001-06-01,867707,46622,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
"BTM","EKO","Butte, MT","Elko, NV",122,124,1,391,2001-09-01,33717,46622,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
"OMA","EKO","Omaha, NE","Elko, NV",321,372,3,1037,2001-06-01,775380,46622,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
"BTM","EKO","Butte, MT","Elko, NV",113,124,1,391,2001-03-01,33717,46622,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",119,124,1,200,2001-03-01,988989,46622,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",241,248,2,200,2001-07-01,988989,46622,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",233,248,2,200,2001-06-01,988989,46622,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",117,124,1,605,2001-05-01,556604,46622,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",23,122,1,605,2001-12-01,556604,46622,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",102,124,1,605,2001-08-01,556604,46622,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",45,122,1,605,2001-01-01,556604,46622,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",43,124,1,605,2001-10-01,556604,46622,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",345,372,3,200,2001-04-01,988989,46622,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"COS","EKO","Colorado Springs, CO","Elko, NV",91,122,1,605,2001-07-01,556604,46622,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",243,248,2,200,2001-08-01,988989,46622,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"SLC","EKO","Salt Lake City, UT","Elko, NV",45,124,1,200,2001-02-01,988989,46622,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",81,122,1,404,2001-07-01,119287,46622,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"CRP","EKO","Corpus Christi, TX","Elko, NV",120,122,1,1375,2001-04-01,401280,46622,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",93,124,1,404,2001-08-01,119287,46622,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",76,248,2,404,2001-12-01,119287,46622,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",122,124,1,1057,2001-08-01,1107695,46622,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"GJT","EKO","Grand Junction, CO","Elko, NV",104,124,1,404,2001-03-01,119287,46622,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",72,122,1,631,2001-09-01,64792,46622,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",114,124,1,1059,2001-02-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",115,124,1,631,2001-03-01,64792,46622,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",118,124,1,631,2001-04-01,64792,46622,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",59,122,1,1057,2001-01-01,1107695,46622,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",116,124,1,1059,2001-03-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",228,248,2,1059,2001-07-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",115,122,1,1057,2001-12-01,1107695,46622,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",117,122,1,1059,2001-12-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",105,124,1,631,2001-07-01,64792,46622,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",100,124,1,1059,2001-09-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",121,124,1,1059,2001-05-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",122,124,1,1059,2001-08-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"CLM","EKO","Port Angeles, WA","Elko, NV",65,122,1,631,2001-12-01,64792,46622,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
"SPS","EKO","Wichita Falls, TX","Elko, NV",68,124,1,1059,2001-01-01,150142,46622,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
"OKC","EKO","Oklahoma City, OK","Elko, NV",122,122,1,1057,2001-06-01,1107695,46622,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
