,specialty_group,practice_region,month,groupsize
5601,Other non-doctors,Grand Est,2019-01-01,213
5602,Other non-doctors,Grand Est,2019-02-01,229
5603,Other non-doctors,Grand Est,2019-03-01,257
5604,Other non-doctors,Grand Est,2019-04-01,266
5605,Other non-doctors,Grand Est,2019-05-01,279
5606,Other non-doctors,Grand Est,2019-06-01,299
5607,Other non-doctors,Grand Est,2019-07-01,320
5608,Other non-doctors,Grand Est,2019-08-01,328
5609,Other non-doctors,Grand Est,2019-09-01,358
5610,Other non-doctors,Grand Est,2019-10-01,395
5611,Other non-doctors,Grand Est,2019-11-01,413
5612,Other non-doctors,Grand Est,2019-12-01,422
5613,Other non-doctors,Grand Est,2020-01-01,432
5614,Other non-doctors,Grand Est,2020-02-01,442
5615,Other non-doctors,Grand Est,2020-03-01,455
5616,Other non-doctors,Grand Est,2020-04-01,470
5617,Other non-doctors,Grand Est,2020-05-01,480
5618,Other non-doctors,Grand Est,2020-06-01,510
5619,Other non-doctors,Grand Est,2020-07-01,517
5620,Other non-doctors,Grand Est,2020-08-01,522
5621,Other non-doctors,Grand Est,2020-09-01,552
5622,Other non-doctors,Grand Est,2020-10-01,578
5623,Other non-doctors,Grand Est,2020-11-01,592
5624,Other non-doctors,Grand Est,2020-12-01,608
5625,Other non-doctors,Grand Est,2021-01-01,654
5626,Other non-doctors,Grand Est,2021-02-01,693
5627,Other non-doctors,Grand Est,2021-03-01,739
5628,Other non-doctors,Grand Est,2021-04-01,759
5629,Other non-doctors,Grand Est,2021-05-01,777
5630,Other non-doctors,Grand Est,2021-06-01,802
5631,Other non-doctors,Grand Est,2021-07-01,831
5632,Other non-doctors,Grand Est,2021-08-01,851
5633,Other non-doctors,Grand Est,2021-09-01,895
5634,Other non-doctors,Grand Est,2021-10-01,898
5635,Other non-doctors,Grand Est,2021-11-01,894
5636,Other non-doctors,Grand Est,2021-12-01,921
5637,Other non-doctors,Grand Est,2022-01-01,916
5638,Other non-doctors,Grand Est,2022-02-01,903
5639,Other non-doctors,Hauts-de-France,2018-01-01,90
5640,Other non-doctors,Hauts-de-France,2018-02-01,99
5641,Other non-doctors,Hauts-de-France,2018-03-01,113
5642,Other non-doctors,Hauts-de-France,2018-04-01,127
5643,Other non-doctors,Hauts-de-France,2018-05-01,132
5644,Other non-doctors,Hauts-de-France,2018-06-01,141
5645,Other non-doctors,Hauts-de-France,2018-07-01,153
5646,Other non-doctors,Hauts-de-France,2018-08-01,173
5647,Other non-doctors,Hauts-de-France,2018-09-01,202
5648,Other non-doctors,Hauts-de-France,2018-10-01,245
5649,Other non-doctors,Hauts-de-France,2018-11-01,269
5650,Other non-doctors,Hauts-de-France,2018-12-01,281
5651,Other non-doctors,Hauts-de-France,2019-01-01,320
5652,Other non-doctors,Hauts-de-France,2019-02-01,347
5653,Other non-doctors,Hauts-de-France,2019-03-01,414
5654,Other non-doctors,Hauts-de-France,2019-04-01,461
5655,Other non-doctors,Hauts-de-France,2019-05-01,491
5656,Other non-doctors,Hauts-de-France,2019-06-01,534
5657,Other non-doctors,Hauts-de-France,2019-07-01,552
5658,Other non-doctors,Hauts-de-France,2019-08-01,575
5659,Other non-doctors,Hauts-de-France,2019-09-01,629
5660,Other non-doctors,Hauts-de-France,2019-10-01,677
5661,Other non-doctors,Hauts-de-France,2019-11-01,717
5662,Other non-doctors,Hauts-de-France,2019-12-01,748
5663,Other non-doctors,Hauts-de-France,2020-01-01,778
5664,Other non-doctors,Hauts-de-France,2020-02-01,800
5665,Other non-doctors,Hauts-de-France,2020-03-01,819
5666,Other non-doctors,Hauts-de-France,2020-04-01,833
5667,Other non-doctors,Hauts-de-France,2020-05-01,860
5668,Other non-doctors,Hauts-de-France,2020-06-01,907
5669,Other non-doctors,Hauts-de-France,2020-07-01,942
5670,Other non-doctors,Hauts-de-France,2020-08-01,947
5671,Other non-doctors,Hauts-de-France,2020-09-01,1019
5672,Other non-doctors,Hauts-de-France,2020-10-01,1051
5673,Other non-doctors,Hauts-de-France,2020-11-01,1065
5674,Other non-doctors,Hauts-de-France,2020-12-01,1089
5675,Other non-doctors,Hauts-de-France,2021-01-01,1128
5676,Other non-doctors,Hauts-de-France,2021-02-01,1157
5677,Other non-doctors,Hauts-de-France,2021-03-01,1196
5678,Other non-doctors,Hauts-de-France,2021-04-01,1225
5679,Other non-doctors,Hauts-de-France,2021-05-01,1264
5680,Other non-doctors,Hauts-de-France,2021-06-01,1288
5681,Other non-doctors,Hauts-de-France,2021-07-01,1327
5682,Other non-doctors,Hauts-de-France,2021-08-01,1345
5683,Other non-doctors,Hauts-de-France,2021-09-01,1418
5684,Other non-doctors,Hauts-de-France,2021-10-01,1450
5685,Other non-doctors,Hauts-de-France,2021-11-01,1435
5686,Other non-doctors,Hauts-de-France,2021-12-01,1441
5687,Other non-doctors,Hauts-de-France,2022-01-01,1448
5688,Other non-doctors,Hauts-de-France,2022-02-01,1422
5689,Other non-doctors,Normandie,2018-01-01,72
5690,Other non-doctors,Normandie,2018-02-01,59
5691,Other non-doctors,Normandie,2018-03-01,65
5692,Other non-doctors,Normandie,2018-04-01,81
5693,Other non-doctors,Normandie,2018-05-01,86
5694,Other non-doctors,Normandie,2018-06-01,93
5695,Other non-doctors,Normandie,2018-07-01,101
5696,Other non-doctors,Normandie,2018-08-01,102
5697,Other non-doctors,Normandie,2018-09-01,100
5698,Other non-doctors,Normandie,2018-10-01,132
5699,Other non-doctors,Normandie,2018-11-01,150
5700,Other non-doctors,Normandie,2018-12-01,166
5701,Other non-doctors,Normandie,2019-01-01,173
5702,Other non-doctors,Normandie,2019-02-01,185
5703,Other non-doctors,Normandie,2019-03-01,198
5704,Other non-doctors,Normandie,2019-04-01,211
5705,Other non-doctors,Normandie,2019-05-01,221
5706,Other non-doctors,Normandie,2019-06-01,257
5707,Other non-doctors,Normandie,2019-07-01,270
5708,Other non-doctors,Normandie,2019-08-01,279
5709,Other non-doctors,Normandie,2019-09-01,303
5710,Other non-doctors,Normandie,2019-10-01,326
5711,Other non-doctors,Normandie,2019-11-01,337
5712,Other non-doctors,Normandie,2019-12-01,351
5713,Other non-doctors,Normandie,2020-01-01,367
5714,Other non-doctors,Normandie,2020-02-01,377
5715,Other non-doctors,Normandie,2020-03-01,393
5716,Other non-doctors,Normandie,2020-04-01,410
5717,Other non-doctors,Normandie,2020-05-01,433
5718,Other non-doctors,Normandie,2020-06-01,447
5719,Other non-doctors,Normandie,2020-07-01,468
